# Rx Ry Ux Uy V type rho 
5.08333e-06 4.25e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 4.08333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.75e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.75e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.75e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.25e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.25e-06 0 0 2.7776e-14 0 1000 
5.25e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.25e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.75e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.75e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.75e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.25e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.25e-06 0 0 2.7776e-14 0 1000 
5.25e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.25e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.75e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.75e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.75e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.25e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.25e-06 0 0 2.7776e-14 0 1000 
5.25e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.25e-06 0 0 2.7776e-14 0 1000 
5.08333e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
5.41667e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
5.41667e-06 7.5e-07 0 0 2.7776e-14 0 1000 
5.41667e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
5.25e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
5.25e-06 7.5e-07 0 0 2.7776e-14 0 1000 
5.25e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
5.08333e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
5.08333e-06 7.5e-07 0 0 2.7776e-14 0 1000 
5.08333e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
5.41667e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
5.41667e-06 2.5e-07 0 0 2.7776e-14 0 1000 
5.41667e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
5.25e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
5.25e-06 2.5e-07 0 0 2.7776e-14 0 1000 
5.25e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
5.08333e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
5.08333e-06 2.5e-07 0 0 2.7776e-14 0 1000 
5.08333e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
4.91667e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.75e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.58333e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.91667e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.91667e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.75e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.58333e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 5.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 5.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 5.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 4.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 4.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 4.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 3.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 2.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.75e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.75e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.91667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.75e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.58333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.25e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.25e-06 0 0 2.7776e-14 0 1000 
4.75e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.41667e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.25e-06 0 0 2.7776e-14 0 1000 
4.58333e-06 1.08333e-06 0 0 2.7776e-14 0 1000 
4.91667e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
4.91667e-06 7.5e-07 0 0 2.7776e-14 0 1000 
4.91667e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
4.75e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
4.75e-06 7.5e-07 0 0 2.7776e-14 0 1000 
4.75e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
4.58333e-06 9.16667e-07 0 0 2.7776e-14 0 1000 
4.58333e-06 7.5e-07 0 0 2.7776e-14 0 1000 
4.58333e-06 5.83333e-07 0 0 2.7776e-14 0 1000 
4.91667e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
4.91667e-06 2.5e-07 0 0 2.7776e-14 0 1000 
4.91667e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
4.75e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
4.75e-06 2.5e-07 0 0 2.7776e-14 0 1000 
4.75e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
4.58333e-06 4.16667e-07 0 0 2.7776e-14 0 1000 
4.58333e-06 2.5e-07 0 0 2.7776e-14 0 1000 
4.58333e-06 8.33333e-08 0 0 2.7776e-14 0 1000 
4.41667e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.24167e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.225e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.20833e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.19167e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.175e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.15833e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.14167e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.125e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.10833e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.09167e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.075e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.05833e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.25e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.04167e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.025e-05 0 0 2.7776e-14 0 1000 
4.08333e-06 1.00833e-05 0 0 2.7776e-14 0 1000 
4.41667e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.91667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.75e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.58333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.25e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.41667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.25e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 9.08333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.91667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.75e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.58333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.25e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.41667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.25e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 8.08333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.91667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.75e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.58333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.25e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.41667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.25e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 7.08333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.25e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 6.91667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 6.75e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 6.58333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.41667e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.25e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.25e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.25e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 6.41667e-06 0 0 2.7776e-14 0 1000 
4.08333e-06 6.25e-06 0 0 2.7776e-14 1 1000 
4.08333e-06 6.08333e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 5.91667e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 5.75e-06 0 0 2.7776e-14 0 1000 
4.41667e-06 5.58333e-06 0 0 2.7776e-14 0 1000 
